n_secs,dim,filename,loca_type,data_split
20001,70,1.5inch-#2000_csv_Run-035.parquet,1.5inch,train
20001,70,0.5inch-#2000_csv_Run-205.parquet,0.5inch,train
20001,70,0.5inch-#2000_csv_Run-498.parquet,0.5inch,train
20001,70,0.5inch-#2000_csv_Run-1307.parquet,0.5inch,train
20001,70,1.5inch-#2000_csv_Run-1962.parquet,1.5inch,val
20001,70,1.0inch-#2000_csv_Run-1918.parquet,1.0inch,train
20001,70,1.0inch-#2000_csv_Run-1500.parquet,1.0inch,train
20001,70,1.0inch-#2000_csv_Run-423.parquet,1.0inch,train
20001,70,1.0inch-#2000_csv_Run-907.parquet,1.0inch,train
20001,70,1.0inch-#2000_csv_Run-194.parquet,1.0inch,train
20001,70,1.0inch-#2000_csv_Run-682.parquet,1.0inch,train
20001,70,0.5inch-#2000_csv_Run-1435.parquet,0.5inch,train
20001,70,1.0inch-#2000_csv_Run-986.parquet,1.0inch,train
20001,70,1.5inch-#2000_csv_Run-319.parquet,1.5inch,val
20001,70,0.5inch-#2000_csv_Run-819.parquet,0.5inch,train
20001,70,1.5inch-#2000_csv_Run-1462.parquet,1.5inch,train
20001,70,1.0inch-#2000_csv_Run-333.parquet,1.0inch,train
20001,70,0.5inch-#2000_csv_Run-495.parquet,0.5inch,train
20001,70,1.5inch-#2000_csv_Run-1659.parquet,1.5inch,train
20001,70,0.5inch-#2000_csv_Run-571.parquet,0.5inch,train
20001,70,1.0inch-#2000_csv_Run-142.parquet,1.0inch,test
20001,70,0.5inch-#2000_csv_Run-200.parquet,0.5inch,val
20001,70,1.0inch-#2000_csv_Run-1601.parquet,1.0inch,train
20001,70,1.0inch-#2000_csv_Run-1435.parquet,1.0inch,train
20001,70,1.5inch-#2000_csv_Run-641.parquet,1.5inch,train
20001,70,0.5inch-#2000_csv_Run-1078.parquet,0.5inch,train
20001,70,1.5inch-#2000_csv_Run-1974.parquet,1.5inch,train
20001,70,1.0inch-#2000_csv_Run-197.parquet,1.0inch,train
20001,70,1.0inch-#2000_csv_Run-580.parquet,1.0inch,train
20001,70,1.5inch-#2000_csv_Run-087.parquet,1.5inch,train
20001,70,1.5inch-#2000_csv_Run-1389.parquet,1.5inch,test
20001,70,0.5inch-#2000_csv_Run-1883.parquet,0.5inch,train
20001,70,1.5inch-#2000_csv_Run-448.parquet,1.5inch,val
20001,70,1.0inch-#2000_csv_Run-1205.parquet,1.0inch,val
20001,70,1.5inch-#2000_csv_Run-1300.parquet,1.5inch,train
20001,70,1.5inch-#2000_csv_Run-1870.parquet,1.5inch,train
20001,70,1.5inch-#2000_csv_Run-1041.parquet,1.5inch,val
20001,70,0.5inch-#2000_csv_Run-1481.parquet,0.5inch,train
20001,70,0.5inch-#2000_csv_Run-1221.parquet,0.5inch,train
20001,70,0.5inch-#2000_csv_Run-947.parquet,0.5inch,train
20001,70,1.0inch-#2000_csv_Run-1075.parquet,1.0inch,train
19386,70,1.5inch-#2000_csv_Run-1438.parquet,1.5inch,train
20001,70,0.5inch-#2000_csv_Run-583.parquet,0.5inch,test
20001,70,0.5inch-#2000_csv_Run-240.parquet,0.5inch,train
20001,70,0.5inch-#2000_csv_Run-840.parquet,0.5inch,train
20001,70,1.0inch-#2000_csv_Run-533.parquet,1.0inch,train
20001,70,0.5inch-#2000_csv_Run-655.parquet,0.5inch,train
20001,70,1.5inch-#2000_csv_Run-1301.parquet,1.5inch,train
20001,70,1.0inch-#2000_csv_Run-1528.parquet,1.0inch,train
20001,70,1.5inch-#2000_csv_Run-1805.parquet,1.5inch,test
20001,70,1.5inch-#2000_csv_Run-370.parquet,1.5inch,train
20001,70,1.0inch-#2000_csv_Run-578.parquet,1.0inch,val
20001,70,0.5inch-#2000_csv_Run-1272.parquet,0.5inch,test
20001,70,1.5inch-#2000_csv_Run-198.parquet,1.5inch,train
20001,70,1.5inch-#2000_csv_Run-238.parquet,1.5inch,train
20001,70,1.5inch-#2000_csv_Run-1657.parquet,1.5inch,train
20001,70,0.5inch-#2000_csv_Run-696.parquet,0.5inch,train
20001,70,1.0inch-#2000_csv_Run-1048.parquet,1.0inch,train
20001,70,1.0inch-#2000_csv_Run-807.parquet,1.0inch,val
20001,70,0.5inch-#2000_csv_Run-180.parquet,0.5inch,train
20001,70,1.0inch-#2000_csv_Run-1346.parquet,1.0inch,train
20001,70,0.5inch-#2000_csv_Run-1157.parquet,0.5inch,train
11070,70,1.5inch-#2000_csv_Run-1038.parquet,1.5inch,train
20001,70,1.5inch-#2000_csv_Run-679.parquet,1.5inch,train
20001,70,0.5inch-#2000_csv_Run-1191.parquet,0.5inch,train
20001,70,1.5inch-#2000_csv_Run-635.parquet,1.5inch,train
20001,70,1.5inch-#2000_csv_Run-1196.parquet,1.5inch,train
20001,70,1.5inch-#2000_csv_Run-039.parquet,1.5inch,train
20001,70,1.0inch-#2000_csv_Run-191.parquet,1.0inch,test
20001,70,0.5inch-#2000_csv_Run-216.parquet,0.5inch,train
20001,70,1.5inch-#2000_csv_Run-168.parquet,1.5inch,train
20001,70,1.5inch-#2000_csv_Run-031.parquet,1.5inch,train
20001,70,1.0inch-#2000_csv_Run-1000.parquet,1.0inch,val
20001,70,0.5inch-#2000_csv_Run-743.parquet,0.5inch,train
20001,70,1.5inch-#2000_csv_Run-1817.parquet,1.5inch,train
20001,70,0.5inch-#2000_csv_Run-1182.parquet,0.5inch,train
20001,70,1.0inch-#2000_csv_Run-576.parquet,1.0inch,train
20001,70,1.5inch-#2000_csv_Run-127.parquet,1.5inch,test
20001,70,1.5inch-#2000_csv_Run-1600.parquet,1.5inch,train
20001,70,1.0inch-#2000_csv_Run-140.parquet,1.0inch,train
20001,70,1.5inch-#2000_csv_Run-1488.parquet,1.5inch,train
20001,70,0.5inch-#2000_csv_Run-255.parquet,0.5inch,train
20001,70,1.5inch-#2000_csv_Run-950.parquet,1.5inch,train
20001,70,1.0inch-#2000_csv_Run-461.parquet,1.0inch,train
20001,70,1.5inch-#2000_csv_Run-902.parquet,1.5inch,val
20001,70,1.0inch-#2000_csv_Run-692.parquet,1.0inch,train
20001,70,1.5inch-#2000_csv_Run-561.parquet,1.5inch,train
20001,70,1.5inch-#2000_csv_Run-1676.parquet,1.5inch,val
20001,70,1.0inch-#2000_csv_Run-1326.parquet,1.0inch,train
20001,70,0.5inch-#2000_csv_Run-033.parquet,0.5inch,val
20001,70,1.5inch-#2000_csv_Run-291.parquet,1.5inch,train
20001,70,1.0inch-#2000_csv_Run-512.parquet,1.0inch,val
20001,70,1.5inch-#2000_csv_Run-913.parquet,1.5inch,train
20001,70,1.0inch-#2000_csv_Run-452.parquet,1.0inch,train
20001,70,1.5inch-#2000_csv_Run-1460.parquet,1.5inch,val
20001,70,0.5inch-#2000_csv_Run-654.parquet,0.5inch,train
20001,70,1.5inch-#2000_csv_Run-1765.parquet,1.5inch,val
20001,70,0.5inch-#2000_csv_Run-1179.parquet,0.5inch,train
20001,70,0.5inch-#2000_csv_Run-109.parquet,0.5inch,train
20001,70,1.0inch-#2000_csv_Run-937.parquet,1.0inch,train
20001,70,0.5inch-#2000_csv_Run-1057.parquet,0.5inch,train
20001,70,1.0inch-#2000_csv_Run-1290.parquet,1.0inch,train
20001,70,1.0inch-#2000_csv_Run-537.parquet,1.0inch,train
20001,70,1.5inch-#2000_csv_Run-1736.parquet,1.5inch,train
20001,70,1.5inch-#2000_csv_Run-1451.parquet,1.5inch,train
20001,70,1.0inch-#2000_csv_Run-890.parquet,1.0inch,train
20001,70,0.5inch-#2000_csv_Run-1250.parquet,0.5inch,train
20001,70,0.5inch-#2000_csv_Run-1623.parquet,0.5inch,train
20001,70,1.0inch-#2000_csv_Run-1803.parquet,1.0inch,train
20001,70,0.5inch-#2000_csv_Run-1035.parquet,0.5inch,train
20001,70,1.0inch-#2000_csv_Run-1761.parquet,1.0inch,train
20001,70,1.0inch-#2000_csv_Run-043.parquet,1.0inch,train
20001,70,0.5inch-#2000_csv_Run-1200.parquet,0.5inch,train
20001,70,0.5inch-#2000_csv_Run-1183.parquet,0.5inch,train
20001,70,0.5inch-#2000_csv_Run-1754.parquet,0.5inch,train
20001,70,0.5inch-#2000_csv_Run-839.parquet,0.5inch,train
20001,70,1.5inch-#2000_csv_Run-184.parquet,1.5inch,train
20001,70,0.5inch-#2000_csv_Run-451.parquet,0.5inch,train
20001,70,1.5inch-#2000_csv_Run-1913.parquet,1.5inch,train
10355,70,1.5inch-#2000_csv_Run-606.parquet,1.5inch,train
16275,70,1.5inch-#2000_csv_Run-1403.parquet,1.5inch,train
20001,70,1.5inch-#2000_csv_Run-123.parquet,1.5inch,train
20001,70,1.0inch-#2000_csv_Run-1798.parquet,1.0inch,train
10316,70,1.5inch-#2000_csv_Run-1745.parquet,1.5inch,train
20001,70,1.5inch-#2000_csv_Run-685.parquet,1.5inch,train
20001,70,1.5inch-#2000_csv_Run-1606.parquet,1.5inch,train
20001,70,1.0inch-#2000_csv_Run-367.parquet,1.0inch,train
20001,70,1.0inch-#2000_csv_Run-010.parquet,1.0inch,val
20001,70,1.5inch-#2000_csv_Run-887.parquet,1.5inch,train
20001,70,1.0inch-#2000_csv_Run-1513.parquet,1.0inch,train
20001,70,1.5inch-#2000_csv_Run-1523.parquet,1.5inch,test
20001,70,1.0inch-#2000_csv_Run-1165.parquet,1.0inch,train
20001,70,1.0inch-#2000_csv_Run-1270.parquet,1.0inch,train
20001,70,1.5inch-#2000_csv_Run-1422.parquet,1.5inch,train
20001,70,1.0inch-#2000_csv_Run-1717.parquet,1.0inch,val
20001,70,1.5inch-#2000_csv_Run-427.parquet,1.5inch,train
20001,70,1.0inch-#2000_csv_Run-990.parquet,1.0inch,train
20001,70,1.0inch-#2000_csv_Run-068.parquet,1.0inch,train
20001,70,1.0inch-#2000_csv_Run-1861.parquet,1.0inch,test
20001,70,1.0inch-#2000_csv_Run-504.parquet,1.0inch,train
10522,70,1.5inch-#2000_csv_Run-1637.parquet,1.5inch,train
20001,70,1.0inch-#2000_csv_Run-095.parquet,1.0inch,train
20001,70,0.5inch-#2000_csv_Run-786.parquet,0.5inch,test
20001,70,1.5inch-#2000_csv_Run-1744.parquet,1.5inch,train
20001,70,1.0inch-#2000_csv_Run-141.parquet,1.0inch,train
20001,70,1.0inch-#2000_csv_Run-947.parquet,1.0inch,train
20001,70,0.5inch-#2000_csv_Run-1710.parquet,0.5inch,train
20001,70,1.0inch-#2000_csv_Run-307.parquet,1.0inch,val
20001,70,1.0inch-#2000_csv_Run-993.parquet,1.0inch,val
20001,70,0.5inch-#2000_csv_Run-1975.parquet,0.5inch,train
20001,70,0.5inch-#2000_csv_Run-1440.parquet,0.5inch,train
20001,70,1.5inch-#2000_csv_Run-875.parquet,1.5inch,train
20001,70,1.5inch-#2000_csv_Run-551.parquet,1.5inch,train
13270,70,1.5inch-#2000_csv_Run-609.parquet,1.5inch,train
20001,70,1.0inch-#2000_csv_Run-1318.parquet,1.0inch,train
20001,70,0.5inch-#2000_csv_Run-1804.parquet,0.5inch,train
20001,70,1.0inch-#2000_csv_Run-1565.parquet,1.0inch,train
20001,70,1.0inch-#2000_csv_Run-1395.parquet,1.0inch,train
20001,70,1.0inch-#2000_csv_Run-839.parquet,1.0inch,train
20001,70,1.0inch-#2000_csv_Run-1275.parquet,1.0inch,train
20001,70,0.5inch-#2000_csv_Run-1079.parquet,0.5inch,train
18610,70,1.5inch-#2000_csv_Run-1566.parquet,1.5inch,test
20001,70,1.5inch-#2000_csv_Run-1767.parquet,1.5inch,train
20001,70,0.5inch-#2000_csv_Run-1428.parquet,0.5inch,train
13731,70,1.5inch-#2000_csv_Run-333.parquet,1.5inch,train
20001,70,1.0inch-#2000_csv_Run-056.parquet,1.0inch,train
20001,70,1.5inch-#2000_csv_Run-1489.parquet,1.5inch,train
20001,70,1.5inch-#2000_csv_Run-251.parquet,1.5inch,train
20001,70,1.0inch-#2000_csv_Run-112.parquet,1.0inch,train
20001,70,1.0inch-#2000_csv_Run-390.parquet,1.0inch,train
20001,70,1.5inch-#2000_csv_Run-431.parquet,1.5inch,train
20001,70,1.0inch-#2000_csv_Run-1521.parquet,1.0inch,train
20001,70,0.5inch-#2000_csv_Run-915.parquet,0.5inch,train
20001,70,0.5inch-#2000_csv_Run-913.parquet,0.5inch,test
20001,70,1.0inch-#2000_csv_Run-1636.parquet,1.0inch,val
20001,70,1.5inch-#2000_csv_Run-1381.parquet,1.5inch,train
20001,70,0.5inch-#2000_csv_Run-1006.parquet,0.5inch,train
20001,70,1.5inch-#2000_csv_Run-1433.parquet,1.5inch,val
20001,70,0.5inch-#2000_csv_Run-556.parquet,0.5inch,val
20001,70,1.0inch-#2000_csv_Run-184.parquet,1.0inch,train
20001,70,1.0inch-#2000_csv_Run-1645.parquet,1.0inch,test
20001,70,0.5inch-#2000_csv_Run-1165.parquet,0.5inch,train
20001,70,0.5inch-#2000_csv_Run-823.parquet,0.5inch,train
20001,70,1.0inch-#2000_csv_Run-1932.parquet,1.0inch,train
20001,70,0.5inch-#2000_csv_Run-116.parquet,0.5inch,test
20001,70,1.5inch-#2000_csv_Run-1392.parquet,1.5inch,train
20001,70,1.5inch-#2000_csv_Run-096.parquet,1.5inch,test
20001,70,1.0inch-#2000_csv_Run-1904.parquet,1.0inch,train
20001,70,0.5inch-#2000_csv_Run-1259.parquet,0.5inch,train
20001,70,1.5inch-#2000_csv_Run-193.parquet,1.5inch,val
20001,70,1.0inch-#2000_csv_Run-1892.parquet,1.0inch,test
20001,70,0.5inch-#2000_csv_Run-1963.parquet,0.5inch,val
20001,70,0.5inch-#2000_csv_Run-1507.parquet,0.5inch,train
20001,70,1.0inch-#2000_csv_Run-835.parquet,1.0inch,train
20001,70,1.0inch-#2000_csv_Run-1611.parquet,1.0inch,train
20001,70,1.0inch-#2000_csv_Run-710.parquet,1.0inch,train
17114,70,1.5inch-#2000_csv_Run-1029.parquet,1.5inch,train
20001,70,1.5inch-#2000_csv_Run-858.parquet,1.5inch,test
20001,70,1.5inch-#2000_csv_Run-700.parquet,1.5inch,train
20001,70,0.5inch-#2000_csv_Run-1086.parquet,0.5inch,val
20001,70,1.0inch-#2000_csv_Run-1080.parquet,1.0inch,train
20001,70,0.5inch-#2000_csv_Run-953.parquet,0.5inch,val
20001,70,1.0inch-#2000_csv_Run-1154.parquet,1.0inch,train
20001,70,0.5inch-#2000_csv_Run-646.parquet,0.5inch,train
15359,70,1.5inch-#2000_csv_Run-1864.parquet,1.5inch,test
20001,70,0.5inch-#2000_csv_Run-1239.parquet,0.5inch,train
20001,70,1.0inch-#2000_csv_Run-1115.parquet,1.0inch,train
20001,70,1.0inch-#2000_csv_Run-1007.parquet,1.0inch,train
16090,70,1.5inch-#2000_csv_Run-1947.parquet,1.5inch,train
20001,70,1.0inch-#2000_csv_Run-416.parquet,1.0inch,val
20001,70,1.5inch-#2000_csv_Run-1281.parquet,1.5inch,train
20001,70,1.5inch-#2000_csv_Run-1404.parquet,1.5inch,train
20001,70,1.5inch-#2000_csv_Run-1999.parquet,1.5inch,train
20001,70,1.0inch-#2000_csv_Run-997.parquet,1.0inch,train
12115,70,1.5inch-#2000_csv_Run-1360.parquet,1.5inch,train
20001,70,1.5inch-#2000_csv_Run-1474.parquet,1.5inch,train
20001,70,1.0inch-#2000_csv_Run-1238.parquet,1.0inch,train
20001,70,0.5inch-#2000_csv_Run-1950.parquet,0.5inch,train
20001,70,1.5inch-#2000_csv_Run-1014.parquet,1.5inch,train
10616,70,1.5inch-#2000_csv_Run-762.parquet,1.5inch,train
20001,70,1.5inch-#2000_csv_Run-1266.parquet,1.5inch,test
20001,70,0.5inch-#2000_csv_Run-577.parquet,0.5inch,train
20001,70,1.0inch-#2000_csv_Run-1555.parquet,1.0inch,train
20001,70,0.5inch-#2000_csv_Run-140.parquet,0.5inch,train
20001,70,1.5inch-#2000_csv_Run-1822.parquet,1.5inch,train
20001,70,1.0inch-#2000_csv_Run-867.parquet,1.0inch,train
20001,70,0.5inch-#2000_csv_Run-336.parquet,0.5inch,test
10388,70,1.5inch-#2000_csv_Run-1175.parquet,1.5inch,train
20001,70,1.5inch-#2000_csv_Run-1987.parquet,1.5inch,train
20001,70,1.5inch-#2000_csv_Run-1816.parquet,1.5inch,train
20001,70,1.5inch-#2000_csv_Run-073.parquet,1.5inch,train
20001,70,0.5inch-#2000_csv_Run-1609.parquet,0.5inch,train
20001,70,0.5inch-#2000_csv_Run-009.parquet,0.5inch,train
20001,70,1.0inch-#2000_csv_Run-1914.parquet,1.0inch,train
20001,70,1.0inch-#2000_csv_Run-583.parquet,1.0inch,test
20001,70,0.5inch-#2000_csv_Run-1389.parquet,0.5inch,train
20001,70,1.0inch-#2000_csv_Run-1176.parquet,1.0inch,val
20001,70,0.5inch-#2000_csv_Run-951.parquet,0.5inch,train
20001,70,1.0inch-#2000_csv_Run-925.parquet,1.0inch,train
20001,70,1.5inch-#2000_csv_Run-1671.parquet,1.5inch,train
20001,70,0.5inch-#2000_csv_Run-042.parquet,0.5inch,train
16471,70,1.5inch-#2000_csv_Run-547.parquet,1.5inch,train
20001,70,1.5inch-#2000_csv_Run-1608.parquet,1.5inch,train
20001,70,1.5inch-#2000_csv_Run-526.parquet,1.5inch,test
20001,70,0.5inch-#2000_csv_Run-1748.parquet,0.5inch,train
19578,70,1.5inch-#2000_csv_Run-171.parquet,1.5inch,train
20001,70,1.5inch-#2000_csv_Run-1761.parquet,1.5inch,train
20001,70,0.5inch-#2000_csv_Run-1788.parquet,0.5inch,train
20001,70,0.5inch-#2000_csv_Run-1097.parquet,0.5inch,train
20001,70,1.0inch-#2000_csv_Run-451.parquet,1.0inch,train
20001,70,1.5inch-#2000_csv_Run-905.parquet,1.5inch,train
20001,70,0.5inch-#2000_csv_Run-739.parquet,0.5inch,train
20001,70,1.5inch-#2000_csv_Run-591.parquet,1.5inch,train
20001,70,0.5inch-#2000_csv_Run-1002.parquet,0.5inch,train
20001,70,1.0inch-#2000_csv_Run-204.parquet,1.0inch,val
20001,70,1.0inch-#2000_csv_Run-1603.parquet,1.0inch,train
20001,70,1.5inch-#2000_csv_Run-052.parquet,1.5inch,train
20001,70,1.0inch-#2000_csv_Run-1948.parquet,1.0inch,train
20001,70,1.5inch-#2000_csv_Run-1342.parquet,1.5inch,test
20001,70,1.0inch-#2000_csv_Run-761.parquet,1.0inch,train
20001,70,1.5inch-#2000_csv_Run-016.parquet,1.5inch,test
20001,70,1.0inch-#2000_csv_Run-1693.parquet,1.0inch,train
20001,70,1.0inch-#2000_csv_Run-1558.parquet,1.0inch,train
20001,70,0.5inch-#2000_csv_Run-1005.parquet,0.5inch,train
20001,70,0.5inch-#2000_csv_Run-003.parquet,0.5inch,train
20001,70,1.0inch-#2000_csv_Run-885.parquet,1.0inch,train
20001,70,1.0inch-#2000_csv_Run-1869.parquet,1.0inch,train
20001,70,1.5inch-#2000_csv_Run-799.parquet,1.5inch,train
20001,70,1.0inch-#2000_csv_Run-1054.parquet,1.0inch,train
20001,70,1.0inch-#2000_csv_Run-178.parquet,1.0inch,val
20001,70,1.5inch-#2000_csv_Run-1274.parquet,1.5inch,train
20001,70,1.0inch-#2000_csv_Run-1343.parquet,1.0inch,train
20001,70,1.5inch-#2000_csv_Run-263.parquet,1.5inch,train
20001,70,1.0inch-#2000_csv_Run-163.parquet,1.0inch,train
20001,70,1.0inch-#2000_csv_Run-1994.parquet,1.0inch,train
20001,70,1.0inch-#2000_csv_Run-200.parquet,1.0inch,train
20001,70,1.5inch-#2000_csv_Run-305.parquet,1.5inch,train
20001,70,1.5inch-#2000_csv_Run-618.parquet,1.5inch,train
20001,70,1.0inch-#2000_csv_Run-1439.parquet,1.0inch,train
20001,70,1.0inch-#2000_csv_Run-1314.parquet,1.0inch,train
20001,70,0.5inch-#2000_csv_Run-099.parquet,0.5inch,train
20001,70,1.5inch-#2000_csv_Run-1270.parquet,1.5inch,train
20001,70,0.5inch-#2000_csv_Run-1939.parquet,0.5inch,train
20001,70,1.0inch-#2000_csv_Run-1883.parquet,1.0inch,train
13178,70,1.5inch-#2000_csv_Run-066.parquet,1.5inch,train
20001,70,0.5inch-#2000_csv_Run-1978.parquet,0.5inch,val
20001,70,1.0inch-#2000_csv_Run-1244.parquet,1.0inch,train
20001,70,0.5inch-#2000_csv_Run-1800.parquet,0.5inch,test
20001,70,0.5inch-#2000_csv_Run-1914.parquet,0.5inch,val
20001,70,0.5inch-#2000_csv_Run-601.parquet,0.5inch,train
20001,70,1.5inch-#2000_csv_Run-558.parquet,1.5inch,test
18669,70,1.5inch-#2000_csv_Run-1949.parquet,1.5inch,train
20001,70,1.0inch-#2000_csv_Run-1468.parquet,1.0inch,train
20001,70,1.0inch-#2000_csv_Run-123.parquet,1.0inch,train
20001,70,1.0inch-#2000_csv_Run-894.parquet,1.0inch,train
20001,70,0.5inch-#2000_csv_Run-1199.parquet,0.5inch,train
20001,70,0.5inch-#2000_csv_Run-561.parquet,0.5inch,train
20001,70,0.5inch-#2000_csv_Run-954.parquet,0.5inch,train
20001,70,1.0inch-#2000_csv_Run-425.parquet,1.0inch,val
20001,70,1.0inch-#2000_csv_Run-1126.parquet,1.0inch,train
20001,70,1.5inch-#2000_csv_Run-377.parquet,1.5inch,train
20001,70,1.0inch-#2000_csv_Run-535.parquet,1.0inch,train
20001,70,1.5inch-#2000_csv_Run-1323.parquet,1.5inch,train
20001,70,1.0inch-#2000_csv_Run-1247.parquet,1.0inch,train
20001,70,0.5inch-#2000_csv_Run-212.parquet,0.5inch,train
20001,70,1.0inch-#2000_csv_Run-1891.parquet,1.0inch,val
20001,70,1.0inch-#2000_csv_Run-871.parquet,1.0inch,train
20001,70,1.5inch-#2000_csv_Run-632.parquet,1.5inch,test
20001,70,1.5inch-#2000_csv_Run-1613.parquet,1.5inch,train
20001,70,0.5inch-#2000_csv_Run-1084.parquet,0.5inch,train
20001,70,1.0inch-#2000_csv_Run-1815.parquet,1.0inch,train
15605,70,1.5inch-#2000_csv_Run-1857.parquet,1.5inch,train
20001,70,1.0inch-#2000_csv_Run-825.parquet,1.0inch,train
20001,70,1.0inch-#2000_csv_Run-1696.parquet,1.0inch,train
20001,70,0.5inch-#2000_csv_Run-059.parquet,0.5inch,train
14992,70,1.5inch-#2000_csv_Run-423.parquet,1.5inch,train
20001,70,1.0inch-#2000_csv_Run-733.parquet,1.0inch,train
20001,70,1.5inch-#2000_csv_Run-1226.parquet,1.5inch,train
20001,70,1.0inch-#2000_csv_Run-108.parquet,1.0inch,train
20001,70,0.5inch-#2000_csv_Run-909.parquet,0.5inch,val
20001,70,0.5inch-#2000_csv_Run-1897.parquet,0.5inch,test
20001,70,1.0inch-#2000_csv_Run-1354.parquet,1.0inch,test
20001,70,1.0inch-#2000_csv_Run-1455.parquet,1.0inch,train
20001,70,0.5inch-#2000_csv_Run-1562.parquet,0.5inch,train
20001,70,0.5inch-#2000_csv_Run-1681.parquet,0.5inch,train
12452,70,1.5inch-#2000_csv_Run-894.parquet,1.5inch,train
20001,70,1.0inch-#2000_csv_Run-474.parquet,1.0inch,train
20001,70,1.5inch-#2000_csv_Run-1500.parquet,1.5inch,train
20001,70,1.5inch-#2000_csv_Run-1255.parquet,1.5inch,train
20001,70,1.5inch-#2000_csv_Run-568.parquet,1.5inch,train
20001,70,1.0inch-#2000_csv_Run-036.parquet,1.0inch,train
20001,70,1.5inch-#2000_csv_Run-1832.parquet,1.5inch,train
20001,70,0.5inch-#2000_csv_Run-709.parquet,0.5inch,train
20001,70,1.0inch-#2000_csv_Run-1856.parquet,1.0inch,train
20001,70,1.0inch-#2000_csv_Run-039.parquet,1.0inch,train
20001,70,1.0inch-#2000_csv_Run-713.parquet,1.0inch,train
20001,70,1.0inch-#2000_csv_Run-1847.parquet,1.0inch,train
20001,70,1.5inch-#2000_csv_Run-411.parquet,1.5inch,train
20001,70,0.5inch-#2000_csv_Run-1076.parquet,0.5inch,train
20001,70,1.5inch-#2000_csv_Run-1894.parquet,1.5inch,train
20001,70,1.5inch-#2000_csv_Run-113.parquet,1.5inch,test
20001,70,0.5inch-#2000_csv_Run-1743.parquet,0.5inch,train
20001,70,1.0inch-#2000_csv_Run-257.parquet,1.0inch,train
20001,70,1.5inch-#2000_csv_Run-988.parquet,1.5inch,train
20001,70,1.5inch-#2000_csv_Run-270.parquet,1.5inch,train
20001,70,0.5inch-#2000_csv_Run-533.parquet,0.5inch,test
20001,70,1.5inch-#2000_csv_Run-1124.parquet,1.5inch,val
20001,70,1.0inch-#2000_csv_Run-1820.parquet,1.0inch,train
20001,70,1.0inch-#2000_csv_Run-1259.parquet,1.0inch,train
20001,70,0.5inch-#2000_csv_Run-192.parquet,0.5inch,train
20001,70,0.5inch-#2000_csv_Run-321.parquet,0.5inch,train
20001,70,1.0inch-#2000_csv_Run-1010.parquet,1.0inch,train
20001,70,1.0inch-#2000_csv_Run-1293.parquet,1.0inch,train
20001,70,0.5inch-#2000_csv_Run-279.parquet,0.5inch,train
20001,70,1.0inch-#2000_csv_Run-332.parquet,1.0inch,val
20001,70,1.0inch-#2000_csv_Run-672.parquet,1.0inch,train
20001,70,0.5inch-#2000_csv_Run-1774.parquet,0.5inch,val
20001,70,1.0inch-#2000_csv_Run-1802.parquet,1.0inch,train
20001,70,1.0inch-#2000_csv_Run-1607.parquet,1.0inch,train
20001,70,1.0inch-#2000_csv_Run-314.parquet,1.0inch,train
20001,70,1.5inch-#2000_csv_Run-1773.parquet,1.5inch,train
20001,70,1.5inch-#2000_csv_Run-728.parquet,1.5inch,test
20001,70,1.0inch-#2000_csv_Run-1659.parquet,1.0inch,train
20001,70,1.5inch-#2000_csv_Run-162.parquet,1.5inch,train
20001,70,0.5inch-#2000_csv_Run-1715.parquet,0.5inch,train
20001,70,1.0inch-#2000_csv_Run-293.parquet,1.0inch,val
20001,70,1.5inch-#2000_csv_Run-1215.parquet,1.5inch,train
20001,70,0.5inch-#2000_csv_Run-324.parquet,0.5inch,train
17791,70,1.5inch-#2000_csv_Run-1675.parquet,1.5inch,train
20001,70,1.0inch-#2000_csv_Run-1519.parquet,1.0inch,train
20001,70,1.0inch-#2000_csv_Run-649.parquet,1.0inch,train
20001,70,0.5inch-#2000_csv_Run-1117.parquet,0.5inch,train
20001,70,1.0inch-#2000_csv_Run-631.parquet,1.0inch,train
20001,70,1.0inch-#2000_csv_Run-801.parquet,1.0inch,val
20001,70,0.5inch-#2000_csv_Run-868.parquet,0.5inch,train
20001,70,1.0inch-#2000_csv_Run-429.parquet,1.0inch,train
20001,70,1.0inch-#2000_csv_Run-073.parquet,1.0inch,val
20001,70,0.5inch-#2000_csv_Run-1762.parquet,0.5inch,train
20001,70,1.0inch-#2000_csv_Run-1050.parquet,1.0inch,train
20001,70,0.5inch-#2000_csv_Run-1003.parquet,0.5inch,val
20001,70,1.5inch-#2000_csv_Run-1786.parquet,1.5inch,val
20001,70,0.5inch-#2000_csv_Run-1008.parquet,0.5inch,train
20001,70,0.5inch-#2000_csv_Run-1593.parquet,0.5inch,test
20001,70,0.5inch-#2000_csv_Run-584.parquet,0.5inch,train
20001,70,1.5inch-#2000_csv_Run-1411.parquet,1.5inch,train
20001,70,1.5inch-#2000_csv_Run-409.parquet,1.5inch,train
20001,70,0.5inch-#2000_csv_Run-486.parquet,0.5inch,train
20001,70,1.0inch-#2000_csv_Run-1754.parquet,1.0inch,train
20001,70,1.5inch-#2000_csv_Run-772.parquet,1.5inch,train
20001,70,1.0inch-#2000_csv_Run-1414.parquet,1.0inch,train
20001,70,0.5inch-#2000_csv_Run-1631.parquet,0.5inch,train
20001,70,0.5inch-#2000_csv_Run-315.parquet,0.5inch,train
20001,70,0.5inch-#2000_csv_Run-1042.parquet,0.5inch,train
